timestamp,image_filename,action
2.02406E+19,frame_20240604185753829983.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185754434491.png,[0 0 1 0 0]
2.02406E+19,frame_20240604185755082414.png,[0 0 0 1 0]
2.02406E+19,frame_20240604185755683119.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185756304186.png,[1 0 0 0 0]
2.02406E+19,frame_20240604185756956773.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185757548841.png,[0 0 0 1 0]
2.02406E+19,frame_20240604185758153641.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185758764598.png,[1 0 0 0 0]
2.02406E+19,frame_20240604185759378728.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185800046850.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185800641927.png,[1 0 0 0 0]
2.02406E+19,frame_20240604185801284072.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185801925740.png,[0 1 0 0 0]
2.02406E+19,frame_20240604185802530767.png,[0 1 0 0 0]
2.02406E+19,frame_20240604185803142579.png,[0 0 1 0 0]
2.02406E+19,frame_20240604185803795931.png,[0 0 1 0 0]
2.02406E+19,frame_20240604185804455121.png,[0 0 1 0 0]
2.02406E+19,frame_20240604185805137234.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185805761858.png,[1 0 0 0 0]
2.02406E+19,frame_20240604185806390447.png,[0 0 1 0 0]
2.02406E+19,frame_20240604185806998569.png,[1 0 0 0 0]
2.02406E+19,frame_20240604185807616124.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185809465991.png,[1 0 0 0 0]
2.02406E+19,frame_20240604185810080065.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185810714125.png,[1 0 0 0 0]
2.02406E+19,frame_20240604185811349428.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185811974295.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185812643682.png,[1 0 0 0 0]
2.02406E+19,frame_20240604185813274069.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185813881416.png,[0 1 0 0 0]
2.02406E+19,frame_20240604185814571849.png,[0 0 1 0 0]
2.02406E+19,frame_20240604185815282111.png,[0 0 1 0 0]
2.02406E+19,frame_20240604185815930263.png,[0 0 1 0 0]
2.02406E+19,frame_20240604185816581409.png,[0 0 1 0 0]
2.02406E+19,frame_20240604185817228938.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185817872500.png,[1 0 0 0 0]
2.02406E+19,frame_20240604185818533554.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185819201780.png,[0 0 0 1 0]
2.02406E+19,frame_20240604185819908249.png,[0 0 0 1 0]
2.02406E+19,frame_20240604185820561586.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185821226504.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185821878875.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185822485554.png,[0 0 0 1 0]
2.02406E+19,frame_20240604185823146894.png,[1 0 0 0 0]
2.02406E+19,frame_20240604185823753520.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185824366376.png,[0 0 1 0 0]
2.02406E+19,frame_20240604185825037988.png,[1 0 0 0 0]
2.02406E+19,frame_20240604185825707290.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185826368026.png,[0 1 0 0 0]
2.02406E+19,frame_20240604185827040292.png,[0 0 1 0 0]
2.02406E+19,frame_20240604185827713620.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185828307596.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185828918977.png,[1 0 0 0 0]
2.02406E+19,frame_20240604185829510725.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185830173560.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185830817375.png,[0 1 0 0 0]
2.02406E+19,frame_20240604185831473116.png,[0 0 0 1 0]
2.02406E+19,frame_20240604185832130128.png,[0 0 0 1 0]
2.02406E+19,frame_20240604185832754291.png,[0 0 0 1 0]
2.02406E+19,frame_20240604185833389883.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185833998142.png,[0 0 1 0 0]
2.02406E+19,frame_20240604185834613571.png,[0 0 1 0 0]
2.02406E+19,frame_20240604185835276262.png,[0 0 1 0 0]
2.02406E+19,frame_20240604185835948306.png,[0 0 1 0 0]
2.02406E+19,frame_20240604185836588909.png,[0 0 0 1 0]
2.02406E+19,frame_20240604185837210638.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185837867461.png,[1 0 0 0 0]
2.02406E+19,frame_20240604185838552884.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185839182490.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185839850469.png,[0 1 0 0 0]
2.02406E+19,frame_20240604185840526019.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185841197462.png,[0 0 1 0 0]
2.02406E+19,frame_20240604185841823032.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185842452643.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185843111450.png,[0 0 1 0 0]
2.02406E+19,frame_20240604185843772631.png,[0 0 1 0 0]
2.02406E+19,frame_20240604185844456544.png,[1 0 0 0 0]
2.02406E+19,frame_20240604185845114346.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185845772555.png,[0 0 0 1 0]
2.02406E+19,frame_20240604185846457955.png,[0 0 0 1 0]
2.02406E+19,frame_20240604185847108169.png,[0 0 0 1 0]
2.02406E+19,frame_20240604185847753549.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185848439091.png,[0 0 0 1 0]
2.02406E+19,frame_20240604185849052872.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185849645507.png,[1 0 0 0 0]
2.02406E+19,frame_20240604185850252892.png,[1 0 0 0 0]
2.02406E+19,frame_20240604185850855487.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185851499822.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185852127984.png,[0 0 0 1 0]
2.02406E+19,frame_20240604185852744688.png,[0 1 0 0 0]
2.02406E+19,frame_20240604185853391788.png,[0 0 1 0 0]
2.02406E+19,frame_20240604185854036538.png,[0 0 1 0 0]
2.02406E+19,frame_20240604185854663647.png,[0 0 1 0 0]
2.02406E+19,frame_20240604185855369210.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185856050076.png,[1 0 0 0 0]
2.02406E+19,frame_20240604185856677688.png,[0 0 1 0 0]
2.02406E+19,frame_20240604185857301396.png,[0 0 1 0 0]
2.02406E+19,frame_20240604185857950526.png,[0 0 1 0 0]
2.02406E+19,frame_20240604185858581540.png,[0 0 1 0 0]
2.02406E+19,frame_20240604185859199868.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185859820237.png,[1 0 0 0 0]
2.02406E+19,frame_20240604185900489366.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185901125675.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185901744016.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185902355611.png,[0 0 0 1 0]
2.02406E+19,frame_20240604185902998722.png,[0 1 0 0 0]
2.02406E+19,frame_20240604185903629451.png,[0 0 1 0 0]
2.02406E+19,frame_20240604185904284351.png,[0 0 1 0 0]
2.02406E+19,frame_20240604185904946380.png,[0 0 1 0 0]
2.02406E+19,frame_20240604185905630641.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185906267364.png,[1 0 0 0 0]
2.02406E+19,frame_20240604185906931755.png,[0 1 0 0 0]
2.02406E+19,frame_20240604185907611259.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185908314604.png,[0 0 0 1 0]
2.02406E+19,frame_20240604185908987755.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185909654391.png,[0 0 0 1 0]
2.02406E+19,frame_20240604185910327393.png,[0 0 0 1 0]
2.02406E+19,frame_20240604185910961962.png,[0 0 0 1 0]
2.02406E+19,frame_20240604185911571034.png,[0 0 0 1 0]
2.02406E+19,frame_20240604185912187280.png,[1 0 0 0 0]
2.02406E+19,frame_20240604185912860148.png,[0 0 0 1 0]
2.02406E+19,frame_20240604185913548296.png,[1 0 0 0 0]
2.02406E+19,frame_20240604185914194734.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185914854015.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185915541505.png,[0 0 0 1 0]
2.02406E+19,frame_20240604185916154381.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185916805214.png,[0 0 1 0 0]
2.02406E+19,frame_20240604185917483312.png,[0 0 0 1 0]
2.02406E+19,frame_20240604185918166628.png,[0 0 0 1 0]
2.02406E+19,frame_20240604185918817804.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185919494193.png,[0 1 0 0 0]
2.02406E+19,frame_20240604185920152044.png,[0 1 0 0 0]
2.02406E+19,frame_20240604185920772098.png,[0 0 1 0 0]
2.02406E+19,frame_20240604185921377195.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185921995551.png,[0 0 1 0 0]
2.02406E+19,frame_20240604185922664462.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185923276277.png,[0 0 1 0 0]
2.02406E+19,frame_20240604185923910614.png,[0 0 0 1 0]
2.02406E+19,frame_20240604185924557437.png,[0 0 0 1 0]
2.02406E+19,frame_20240604185925206009.png,[1 0 1 0 0]
2.02406E+19,frame_20240604185925808458.png,[1 0 0 0 0]
2.02406E+19,frame_20240604185926401605.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185928201451.png,[0 0 0 0 0]
2.02406E+19,frame_20240604185928837604.png,[0 0 0 0 0]
2.02406E+19,frame_20240604190014114885.png,[1 0 0 0 0]
2.02406E+19,frame_20240604190014828066.png,[1 0 0 0 0]
2.02406E+19,frame_20240604190015441571.png,[0 0 0 0 0]
2.02406E+19,frame_20240604190016108658.png,[0 0 0 0 0]
2.02406E+19,frame_20240604190016719200.png,[0 0 0 0 0]
2.02406E+19,frame_20240604190017330471.png,[0 0 0 0 0]
2.02406E+19,frame_20240604190017983293.png,[0 0 0 0 0]
2.02406E+19,frame_20240604190018606844.png,[0 0 0 0 0]
2.02406E+19,frame_20240604190019206257.png,[0 0 1 0 0]
2.02406E+19,frame_20240604190019878620.png,[0 0 1 0 0]
2.02406E+19,frame_20240604190020532649.png,[0 0 1 0 0]
2.02406E+19,frame_20240604190021204359.png,[0 0 0 1 0]
2.02406E+19,frame_20240604190021843039.png,[0 0 0 0 0]
2.02406E+19,frame_20240604190022445120.png,[1 0 0 0 0]
2.02406E+19,frame_20240604190023047470.png,[0 0 1 0 0]
2.02406E+19,frame_20240604190023743980.png,[1 0 0 0 0]
2.02406E+19,frame_20240604190024403383.png,[0 0 0 0 0]
2.02406E+19,frame_20240604190025045327.png,[0 0 0 1 0]
2.02406E+19,frame_20240604190025683342.png,[0 0 0 0 0]
2.02406E+19,frame_20240604190026326235.png,[1 0 0 0 0]
2.02406E+19,frame_20240604190026974257.png,[0 0 0 0 0]
2.02406E+19,frame_20240604190027582066.png,[0 0 0 0 0]
2.02406E+19,frame_20240604190028194494.png,[0 0 0 0 0]
2.02406E+19,frame_20240604190028822167.png,[0 0 0 0 0]
2.02406E+19,frame_20240604190029516095.png,[0 0 0 1 0]
2.02406E+19,frame_20240604190030157924.png,[0 0 0 0 0]
2.02406E+19,frame_20240604190030824817.png,[0 0 0 1 0]
2.02406E+19,frame_20240604190031500355.png,[0 1 0 0 0]
2.02406E+19,frame_20240604190032168687.png,[0 0 0 1 0]
2.02406E+19,frame_20240604190032808135.png,[0 0 0 1 0]
2.02406E+19,frame_20240604190033452381.png,[0 0 0 1 0]
2.02406E+19,frame_20240604190034122655.png,[0 0 0 0 0]
2.02406E+19,frame_20240604190034788526.png,[0 0 1 0 0]
2.02406E+19,frame_20240604190035458913.png,[0 0 0 0 0]
2.02406E+19,frame_20240604190036142143.png,[0 0 0 0 0]
2.02406E+19,frame_20240604190036788311.png,[0 0 1 0 0]
2.02406E+19,frame_20240604190037429626.png,[0 0 1 0 0]
2.02406E+19,frame_20240604190038053306.png,[0 0 1 0 0]
2.02406E+19,frame_20240604190038713539.png,[1 0 0 0 0]
2.02406E+19,frame_20240604190039355818.png,[0 0 0 0 0]
2.02406E+19,frame_20240604190040036069.png,[0 0 0 0 0]
2.02406E+19,frame_20240604190040706446.png,[0 0 0 1 0]
2.02406E+19,frame_20240604190041352088.png,[0 0 0 1 0]
2.02406E+19,frame_20240604190042004193.png,[0 0 0 1 0]
2.02406E+19,frame_20240604190042643834.png,[0 0 1 0 0]
2.02406E+19,frame_20240604190043319902.png,[0 0 0 1 0]
2.02406E+19,frame_20240604190043997134.png,[0 0 0 0 0]
2.02406E+19,frame_20240604190044675012.png,[0 1 0 0 0]
2.02406E+19,frame_20240604190045325319.png,[0 0 0 0 0]
2.02406E+19,frame_20240604190045998091.png,[0 0 1 0 0]
2.02406E+19,frame_20240604190046666084.png,[0 0 1 0 0]
2.02406E+19,frame_20240604190047341511.png,[0 0 0 0 0]
2.02406E+19,frame_20240604190048010079.png,[1 0 0 0 0]
2.02406E+19,frame_20240604190048667603.png,[0 0 1 0 0]
2.02406E+19,frame_20240604190049304821.png,[1 0 0 0 0]
2.02406E+19,frame_20240604190049943704.png,[0 0 0 1 0]
2.02406E+19,frame_20240604190050617350.png,[0 0 0 1 0]
2.02406E+19,frame_20240604190051251174.png,[0 0 0 0 0]
2.02406E+19,frame_20240604190051909999.png,[0 0 1 0 0]
2.02406E+19,frame_20240604190052594777.png,[0 0 0 0 0]
2.02406E+19,frame_20240604190053268827.png,[0 0 1 0 0]
2.02406E+19,frame_20240604190053931980.png,[0 0 1 0 0]
2.02406E+19,frame_20240604190054573352.png,[0 0 0 0 0]
2.02406E+19,frame_20240604190055215444.png,[0 1 0 0 0]
2.02406E+19,frame_20240604190055880197.png,[0 0 0 0 0]
